fecha,moneda,desviacion_cf_pct,retorno_forward_pct
2010-10-01,BRL,-2.717942294290775,5.11547228404784
2010-11-01,BRL,-3.7589202566695192,4.151677302842305
2010-12-01,BRL,-4.517360575284397,8.190008082742262
2011-01-01,BRL,-5.133877843483475,6.552232846549533
2011-02-01,BRL,-5.958530865574605,2.8958354343634696
2011-03-01,BRL,-7.412379142493111,7.96109282230354
2011-04-01,BRL,-9.643827636583593,15.670671318437767
2011-05-01,BRL,-12.176437366148301,20.562517671581094
2011-06-01,BRL,-13.902383634886931,25.614758524812846
2011-07-01,BRL,-13.627186467067903,26.07961190585082
2011-08-01,BRL,-10.93436775363543,23.967017307731957
2011-09-01,BRL,-6.748028451511375,14.672036285791313
2011-10-01,BRL,-3.0271398050517964,13.542295666348615
2011-11-01,BRL,-1.6083472733794457,14.602145279759071
2011-12-01,BRL,-2.927650969571739,12.189219700796183
2012-01-01,BRL,-5.591230289355344,12.631428572149716
2012-02-01,BRL,-7.2364685636731405,13.962919286824615
2012-03-01,BRL,-6.157254948636105,10.088980087990496
2012-04-01,BRL,-2.518437533569533,7.707121702232278
2012-05-01,BRL,1.7743359961784797,2.879892258324268
2012-06-01,BRL,4.4752380328374874,5.864452899463723
2012-07-01,BRL,4.598114464165392,10.483746175100572
2012-08-01,BRL,2.977065742955655,14.3951483240628
2012-09-01,BRL,1.3812996832470499,11.355775739829033
2012-10-01,BRL,0.9519050145093757,7.545379394734275
2012-11-01,BRL,1.278606587869488,10.536384478575489
2012-12-01,BRL,0.890579835223218,12.214606679967254
2013-01-01,BRL,-1.265495512946716,15.961089566122489
2013-02-01,BRL,-4.643619943807338,18.911438505129
2013-03-01,BRL,-7.2767175698878095,15.868580991025926
2013-04-01,BRL,-7.245482964637231,10.988525828948347
2013-05-01,BRL,-4.260460754501852,8.550203047148353
2013-06-01,BRL,-0.03450535255579562,2.8747161510097374
2013-07-01,BRL,2.915862989642587,-1.2297112623143258
2013-08-01,BRL,3.1161299135789617,-3.2182087393564096
2013-09-01,BRL,1.1580078492930794,2.7096104591960213
2013-10-01,BRL,-0.9101768745071972,11.210142657417476
2013-11-01,BRL,-1.3170353016583216,10.388430909133195
2013-12-01,BRL,-0.013908980882048477,11.85930633204867
2014-01-01,BRL,1.3235266537767827,10.167675281941058
2014-02-01,BRL,0.7039277967683971,16.765178933801018
2014-03-01,BRL,-2.531904862384855,29.96037035279243
