fecha,hp_standard,hp_expanding,ma_60m,ema_60m,bk_trend,cf_trend,hamilton,butterworth
2019-11-01,8.133343150412047,8.10056134919784,7.9956267146176865,7.964044280860236,8.150700251179147,7.966635790413261,8.14155818359782,8.032732667729604
2019-12-01,8.140125001092876,8.10734978778654,8.001729802786421,7.96934287431059,8.152322254134416,7.968565248640965,8.119912746536587,8.038023480747329
2020-01-01,8.146929352308716,8.111032088504889,8.007112833377025,7.973808669680225,8.115895832207016,7.92957104919296,8.12569941984875,8.0434405395115
2020-02-01,8.153738868290443,8.117821510701807,8.012829092983553,7.979104606279353,8.10749265816732,7.916673589852652,8.10474937272601,8.048867384967139
2020-03-01,8.160533305864291,8.139434829645163,8.019582568025285,7.988438272772093,8.194205361659629,7.999473055311965,8.1453384262635,8.054674490728395
2020-04-01,8.167291105007966,8.162489382176453,8.027286550220662,7.998304403978653,8.196205346923323,8.000016124868205,8.287227629190498,8.061544434748566
2020-05-01,8.173997809595859,8.180047866195364,8.034940070732363,8.006844217683621,8.16897944432411,7.97333248105874,8.288585811644708,8.069640169180095
2020-06-01,8.18064737258829,8.19106807776592,8.041069932403953,8.013739751623143,8.149283519116308,7.953752037213568,8.248708902507893,8.078514650872883
2020-07-01,8.187239577226748,8.199511962447854,8.045933817086832,8.020016997328522,8.159884007092217,7.962300684536564,8.205108957531072,8.087650872594413
2020-08-01,8.193776698019091,8.211048941843572,8.049729231254307,8.027193458036058,8.204511438762886,8.002958225807305,8.217983398141058,8.096839099998972
2020-09-01,8.200262217516967,8.220345564330026,8.05308433819685,8.03384692345509,8.197239502416725,7.992109849746876,8.252839621197573,8.106097521804452
2020-10-01,8.206702708740659,8.23125815762019,8.057568190850661,8.041005612255828,8.224095505331299,8.017638765715576,8.209844809189237,8.115419609565107
2020-11-01,8.213106779871701,8.236232662541548,8.060991017662998,8.04663282017382,8.204126106408301,7.997965341580541,8.235742978224337,8.124691181468702
2020-12-01,8.219486157565209,8.232977600808942,8.06209382726975,8.050056394077691,8.17454638415199,7.968420677098237,8.200899983154564,8.133523157849192
2021-01-01,8.225852505217201,8.23035230231563,8.06318433868136,8.053605200338744,8.211042278582596,8.003186340749163,8.153560523143735,8.141490673319808
2021-02-01,8.232212715875205,8.229653018227273,8.064147283502797,8.05762650993625,8.239535819479714,8.028562488809454,8.165777818441237,8.14855751559583
2021-03-01,8.238568973081463,8.230588867807851,8.066544421930242,8.062049641676687,8.243366846634341,8.029482428585624,8.177977567412178,8.154926996387882
2021-04-01,8.244919554695937,8.23237957792242,8.069829178812082,8.066670985339117,8.228930062361007,8.013712508903021,8.187227909867843,8.160785499956306
2021-05-01,8.251259520568212,8.236506302758631,8.07352051343431,8.0718953982245,8.231161012981559,8.01617840100136,8.196872543900664,8.166297074595013
2021-06-01,8.257580998288987,8.23839548244185,8.076988065060712,8.076499555853523,8.211729745046954,7.996605609143878,8.232101814055385,8.171562393703297
2021-07-01,8.26387433919263,8.24450585944813,8.081274496895585,8.082214655188983,8.257219752558257,8.03984378784252,8.215887459865176,8.176648684524743
2021-08-01,8.270126731862455,8.251549280228373,8.085831122312241,8.088182725804769,8.278736994991416,8.057672272075001,8.269981841859245,8.18172418460165
2021-09-01,8.27632443389497,8.255959495383147,8.09029128216426,8.09344567718488,8.262175134818207,8.037902827748542,8.258519875622905,8.186865610040318
2021-10-01,8.282453270157001,8.258240116426947,8.094510923716237,8.098118951707004,8.238700817754701,8.013045154150268,8.238686244166251,8.191934335357516
2021-11-01,8.288497126884621,8.264157207954192,8.098294494174219,8.103746858317626,8.26030722524766,8.034674992507016,8.229364812970458,8.196870545565062
2021-12-01,8.294436645471661,8.271254416023666,8.10288016351264,8.109692581890405,8.272057890222687,8.045989176446682,8.280408181800606,8.201820990670276
