fecha,diferencial_nominal,diferencial_real,vol_trm_12m_anual,carry_sharpe,carry_zscore,diferencial_zscore,carry_momentum_6m,carry_neto_embig
2020-04-01,3.7,0.9370593486111676,14.955165830767726,0.2474061499463868,-1.026547257530924,-0.22093864499799115,1.2800000000000002,-0.1886363636363635
2020-05-01,3.2483870967741937,1.6372434149907682,15.410395800302897,0.21079193155508344,-1.2762598726189691,-0.45262600202217057,0.5483870967741935,-0.10494623655913937
2020-06-01,2.67,1.5471834932217763,16.1688227273847,0.1651326163331541,-1.5683032511780026,-0.7441260188535774,-0.03000000000000025,-0.20318181818181813
2020-07-01,2.41,1.654536352591081,16.08768084763822,0.1498040657832794,-1.6211409424173882,-0.8601219825377244,-0.29000000000000004,-0.3117391304347823
2020-08-01,2.1661290322580644,1.2609082321785658,15.349783359771502,0.14111788951595403,-1.629078957668048,-0.9625594092223169,-0.5038709677419355,-0.24434715821812603
2020-09-01,1.885,0.758671421323504,15.405025783697724,0.12236266439714694,-1.7000895692211926,-1.0780270686019042,-1.682741935483871,-0.6540909090909091
2020-10-01,1.66,0.12661429110027456,15.467490822187703,0.10732186746274155,-1.7428999938597325,-1.1571662170340014,-2.04,-0.7440909090909094
2020-11-01,1.66,0.2252473535035795,16.138649810498997,0.10285866658560787,-1.7075651752029397,-1.1190276841449458,-1.5883870967741938,-0.5171428571428571
2020-12-01,1.66,0.3601645861402081,17.501866643203133,0.09484702596820795,-1.690939701033663,-1.0820594210221128,-1.01,-0.4395652173913043
2021-01-01,1.66,0.39452632402118915,17.337212418172978,0.09574780304704447,-1.6211955777978497,-1.0464682277105388,-0.7500000000000002,-0.5042857142857142
2021-02-01,1.67,0.528078953793174,17.189090601199247,0.0971546452773649,-1.5516732475060484,-1.0072404608010292,-0.4961290322580645,-0.46799999999999997
2021-03-01,1.68,0.4963004046278041,10.792454241232003,0.1556643153122344,-1.158770803836331,-0.9696280969958272,-0.20500000000000007,-0.5530434782608695
2021-04-01,1.68,0.6843772745132453,10.411793003266641,0.16135549366693225,-1.0949397113431174,-0.9384550201501001,0.020000000000000018,-0.5213636363636363
2021-05-01,1.69,0.468489995002745,10.478410354268481,0.16128400614808544,-1.0639538003038396,-0.9049493085985024,0.030000000000000027,-0.6785714285714288
2021-06-01,1.67,0.2482681951522836,9.69688501608513,0.17222025395060525,-0.9692746083426893,-0.8896869275495919,0.010000000000000009,-0.7654545454545456
2021-07-01,1.65,0.6260142993926983,10.329995722928736,0.15972901095569822,-1.010637380899146,-0.8772473892560642,-0.010000000000000009,-1.0231818181818184
2021-08-01,1.66,0.5064190431281081,9.881323246596388,0.16799369462706173,-0.9307983957914511,-0.8526343383656795,-0.010000000000000009,-1.1140909090909095
2021-09-01,1.67,0.17384719072482246,9.98515080207395,0.16724835038576835,-0.9051458535659188,-0.8302787133570076,-0.010000000000000009,-1.1477272727272725
2021-10-01,1.92,0.3011649913787844,9.810783225393688,0.19570302960423977,-0.7085871068707299,-0.6631123766899586,0.24,-0.9861904761904761
2021-11-01,2.4033333333333333,0.7798533233006797,9.432747359770888,0.2547861446584644,-0.32416083306124444,-0.32753129800421255,0.7133333333333334,-0.7784848484848483
2021-12-01,2.613548387096774,0.5642967235009082,6.088076448180964,0.42928967948122054,0.8014234899465953,-0.14485484806908222,0.943548387096774,-0.8516690042075741
2022-01-01,2.952258064516129,0.2989280674534438,6.077591596304435,0.48576117985803635,1.1981156681465275,0.16305635349175734,1.302258064516129,-0.5986943164362519
