fecha,COP,BRL,CLP,MXN
2025-02-01,6.187019586224099,8.698434077916387,3.6358805901442803,12.430851622453536
2025-03-01,5.904018565573511,7.036955982110185,1.847972096259788,11.56118710894271
2025-04-01,6.374160060004074,5.651543414948788,0.48922454073035276,9.850384329379908
2025-05-01,6.841597544704148,4.6882914518203185,-0.00410485353274509,7.660913227398644
2025-06-01,6.595488948469005,3.7552432869614156,0.38817155434004297,5.57037729076262
2025-07-01,5.537304326854906,2.5012280948261822,1.2647910714888508,4.087587159289229
2025-08-01,4.1204424452879636,1.0883812561583235,1.9493671810076911,3.3608726673282656
2025-09-01,2.830077603644149,0.09692087210336486,1.772391810626464,3.0855116153781728
2025-10-01,1.7796385327212256,-0.045569681342014744,0.39865193332491167,2.7021013643105816
2025-11-01,0.8082838301192163,0.43804788288469687,-1.9647649818791177,1.7720619340904777
2025-12-01,-0.10360862750776467,0.7399973800341461,-4.6269129757411545,0.273936189779999
2026-01-01,-0.6354445465176328,0.07706027240706147,-6.7423507747254146,-1.3918091394361294
2026-02-01,-0.4487028338966498,-1.6677098024438883,-7.7329852898538665,-2.6901817496599074
2026-03-01,0.24979207259811786,-3.8171496540691354,-7.545414857524349,-3.31342827571135
2026-04-01,0.5254090045805904,-5.390254456232247,-6.59104589732939,-3.349671829193239
2026-05-01,-0.7470156563208874,-5.798564039410481,-5.43528452201311,-3.1517358601378227
2026-06-01,-3.9669805777490934,-5.193161749820811,-4.468221004477228,-3.037931055714001
2026-07-01,-8.290816530081955,-4.233646915627642,-3.774122370997661,-3.075842954628427
2026-08-01,-12.036556263896065,,,
